Symbol,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,Net Income,Beta,Revenue Growth,Debt to Equity,Profit Margin,Operating Income,Predicted 5 Year Return Rate,Return on Assets,Predicted Stock Insight,Analyst Recommendation,Quick Ratio
XEL,Utilities,42.44,18.14,3.3914273,2.21,52.22,41.16,21559611927.0,3885828000.0,2.520456,1.94,1122684786.962064,0.372,-0.151,1.5618755676657583,0.07902891644108574,2588000000.0,0.004827759520423107,0.017520323147397182,Low Growth,buy,0.5941259731068649
XL,Financials,41.26,-19.93,2.0952382,-2.24,47.27,33.77,10753423590.0,0.0,0.84394187,0.97,-583801959.3213767,1.097896551724138,0.039403846153846143,1.2440849965312557,-0.023317046761397134,2389545891.9333334,-0.0002379594559839591,-0.0014336084979275764,Low Growth,buy,0.9258407654744877
XLNX,Information Technology,62.82,27.19,2.0904882,2.32,77.26,54.99,17064975551.0,845468000.0,7.101206,7.22,630225139.7376631,1.1849285714285713,0.09067924528301889,0.4748850457386026,0.01589533404843722,10675799947.368422,-0.0002379594559839591,0.009867005199764469,Volatile,buy,1.30790078037718
XOM,Energy,76.07,21.37,4.0031195,1.88,89.3,76.05,326148660000.0,39052000000.0,1.7701944,1.85,8060463793.874064,0.964,-0.131,0.20299118172674094,0.024082868367132255,43747000000.0,0.004783111373290478,0.021419345376036864,Dividend Paying,buy,1.0945097678976055
XRAY,Health Care,56.85,22.65,0.60034305,1.99,68.98,52.535,13390513478.0,-411100000.0,4.626262,1.8,468726857.0135444,0.989,0.03893478260869565,0.6981475857880353,0.11821610517365558,282000000.0,0.0015696355032022592,0.06359930217280113,Low Growth,buy,0.9466666666666667
XRX,Information Technology,29.8,8.87,3.207184,0.59,37.42,26.64,7938833340.0,1191000000.0,0.7877656,1.49,157178243.97986576,1.576,0.09067924528301889,1.2569040697674418,0.02282576880334966,353000000.0,-0.0002379594559839591,0.01570526018983471,Volatile,hold,0.9053616408780136
XYL,Industrials,70.24,30.94,1.1700794,1.83,76.81,46.86,12915021000.0,722000000.0,2.7262094,5.31,336481896.78246015,1.102,0.406,0.23509738343497935,0.045692815967199915,728000000.0,0.004430749676239356,0.020883931031681985,Volatile,buy,1.2997732426303854
YUM,Consumer Discretionary,76.3,27.25,1.7970798,4.07,86.93,62.85,27003303098.0,2289000000.0,6.3136363,212.08,1440412104.9653997,1.094,0.008,-1.5310511580554849,0.20356304479443185,2309000000.0,0.005654497225571376,0.23116868961088105,Low Growth,buy,-2.2730563699099453
ZBH,Health Care,115.53,14.32,0.7948336,9.01,133.49,108.17,24454698119.0,2007400000.0,3.1648953,2.39,1907182810.1115725,1.022,0.063,0.47374704539080964,0.2579295677844219,1451300000.0,0.0025376868769065508,0.08871896925191876,Low Growth,hold,0.778434940855323
ZION,Financials,50.71,17.73,1.480933,2.6,55.61,38.43,10670678640.0,0.0,3.7945793,1.42,547106378.7024256,1.123,-0.119,0.3632050606220348,0.17563607662999217,2389545891.9333334,0.0056947935737940636,0.006273939872509267,Low Growth,hold,0.9258407654744877
ZTS,Health Care,71.51,32.8,0.68237203,1.65,80.13,52.0,35991109776.0,1734000000.0,9.280896,18.09,830447925.1908823,0.848,0.085,1.3518110866519912,0.09719662045773435,3069000000.0,0.0055120398118025824,0.05813019215951857,Overvalued,buy,2.0005293806246693
